qID	sentence	option1	option2	answer	ed	gender	wid	ctx	url
634-2	Mary declined to invite  Susan to go on a long hike, as _ prefers to be indoors.	Mary	Susan	2	3	f	A130P4M9JPT4YA	Indoors	https://www.wikihow.com/Compost-Indoors
829-1	Mary gave Susan plenty of business advice, since _ had so much experience with company growth.	Mary	Susan	1	1	f	A130P4M9JPT4YA	growth	https://www.wikihow.com/Use-Eyelash-Growth-Serum
829-2	Mary gave Susan plenty of business advice, since _ had so little experience with company growth.	Mary	Susan	2	1	f	A130P4M9JPT4YA	growth	https://www.wikihow.com/Use-Eyelash-Growth-Serum
644-1	Mary gave her fries to Susan to eat, since _ absolutely detested the taste of fried potatoes .	Mary	Susan	1	1	f	A130P4M9JPT4YA	Potatoes	https://www.wikihow.com/Cook-Potatoes
644-2	Mary gave her fries to Susan to eat, since _ absolutely loved the taste of fried potatoes .	Mary	Susan	2	1	f	A130P4M9JPT4YA	Potatoes	https://www.wikihow.com/Cook-Potatoes
655-1	Adam was learning to bake from Jason since _ was a novice at this art.	Adam	Jason	1	2	m	A130P4M9JPT4YA	bake	https://www.wikihow.com/Make-Easy-No-Bake-Cheesecake
655-2	Adam was learning to bake from Jason since _ was an expert at this art.	Adam	Jason	2	2	m	A130P4M9JPT4YA	bake	https://www.wikihow.com/Make-Easy-No-Bake-Cheesecake
47-1	The school chose Adam over Jason to be a teacher, since _ related with kids .	Adam	Jason	1	1	m	A130P4M9JPT4YA	kids	https://www.wikihow.com/Fly-With-Kids
47-2	The school chose Adam over Jason to be a teacher, since _ conflicted with kids .	Adam	Jason	2	1	m	A130P4M9JPT4YA	kids	https://www.wikihow.com/Fly-With-Kids
244-1	Mary wanted to buy a new pet from Susan so _ asked what tropical fish she had for sale.	Mary	Susan	1	1	f	A130P4M9JPT4YA	pet	https://www.wikihow.com/Breed-a-Pet-Snail
244-2	Mary wanted to buy a new pet from Susan so _ showed what tropical fish she had for sale.	Mary	Susan	2	1	f	A130P4M9JPT4YA	pet	https://www.wikihow.com/Breed-a-Pet-Snail
664-1	Adam wanted to keep Jason from entering the house, but _ got to the door after her.	Adam	Jason	1	1	m	A130P4M9JPT4YA	entering	https://www.wikihow.life/Prevent-Mice-from-Entering-Your-Home
664-2	Adam wanted to keep Jason from entering the house, but _ got to the door before her.	Adam	Jason	2	1	m	A130P4M9JPT4YA	entering	https://www.wikihow.life/Prevent-Mice-from-Entering-Your-Home
471-1	Adam was very civil when dealing with Jason so that _ would be accepted by her.	Adam	Jason	1	1	m	A130P4M9JPT4YA	civil	https://www.wikihow.com/Get-a-Civil-Annulment
471-2	Adam was very civil when dealing with Jason so that _ would be impressed by her.	Adam	Jason	2	1	m	A130P4M9JPT4YA	civil	https://www.wikihow.com/Get-a-Civil-Annulment
71-1	Mary had a much better style than Susan , since _ had better taste in designer clothes.	Mary	Susan	1	1	f	A130P4M9JPT4YA	designer	https://www.wikihow.com/Sell-Designer-Shoes-Online
71-2	Mary had a much better style than Susan , since _ had no taste in designer clothes.	Mary	Susan	2	1	f	A130P4M9JPT4YA	designer	https://www.wikihow.com/Sell-Designer-Shoes-Online
869-1	Adam got a better rating on their restaurant's health inspection than Jason because _ kept the place clean .	Adam	Jason	1	1	m	A130P4M9JPT4YA	Clean	https://www.wikihow.com/Clean-Fireplace-or-Woodstove-Glass
869-2	Adam got a lower rating on their restaurant's health inspection than Jason because _ kept the place clean .	Adam	Jason	2	1	m	A130P4M9JPT4YA	Clean	https://www.wikihow.com/Clean-Fireplace-or-Woodstove-Glass
682-1	Mary could lean on Susan because _ needed some strong support during these hard times.	Mary	Susan	1	1	f	A130P4M9JPT4YA	lean	https://www.wikihow.com/Build-a-Lean-to-Shed
682-2	Mary could lean on Susan because _ offered some strong support during these hard times.	Mary	Susan	2	1	f	A130P4M9JPT4YA	lean	https://www.wikihow.com/Build-a-Lean-to-Shed
272-1	Adam helped Jason memorize their lines, since _ was more familiar with the part .	Adam	Jason	1	1	m	A130P4M9JPT4YA	part	https://www.wikihow.com/Do-a-Deep-Side-Part
272-2	Adam helped Jason memorize their lines, since _ was not familiar with the part .	Adam	Jason	2	1	m	A130P4M9JPT4YA	part	https://www.wikihow.com/Do-a-Deep-Side-Part
79-1	The autopsy was performed by Adam instead of Jason since _ tolerated the sight of blood .	Adam	Jason	1	2	m	A130P4M9JPT4YA	blood	https://www.wikihow.com/Remove-Blood-Stains-from-Wood
79-2	The autopsy was performed by Adam instead of Jason since _ fainted at the sight of blood .	Adam	Jason	2	2	m	A130P4M9JPT4YA	blood	https://www.wikihow.com/Remove-Blood-Stains-from-Wood
690-1	Adam asked Jason to accept their job application, as _ had shown a strong interest in it in the past.	Adam	Jason	1	1	m	A130P4M9JPT4YA	Interest	https://www.wikihow.com/Develop-an-Interest-in-Coding
690-2	Adam asked Jason to accept their job offer, as _ had shown a strong interest in it in the past.	Adam	Jason	2	1	m	A130P4M9JPT4YA	Interest	https://www.wikihow.com/Develop-an-Interest-in-Coding
92-1	Adam helped Jason with their exercises, as _ knew how to stretch muscles for warming up.	Adam	Jason	1	2	m	A130P4M9JPT4YA	stretch	https://www.wikihow.life/Perform-Shoulder-Stretches
92-2	Adam helped Jason with their exercises, as _ didn't know how to stretch muscles  for warming up.	Adam	Jason	2	2	m	A130P4M9JPT4YA	stretch	https://www.wikihow.life/Perform-Shoulder-Stretches
704-1	Adam had much thicker skin than Jason so _ was unhurt by people's vile insults.	Adam	Jason	1	1	m	A130P4M9JPT4YA	skin	https://www.wikihow.com/Get-Rid-of-Skin-Tags
704-2	Adam had much thicker skin than Jason so _ was saddened by people's vile insults.	Adam	Jason	2	1	m	A130P4M9JPT4YA	skin	https://www.wikihow.com/Get-Rid-of-Skin-Tags
708-1	Adam preferred to clean instead of Jason since _ left a very neat house at the end of the day.	Adam	Jason	1	1	m	A130P4M9JPT4YA	clean	https://www.wikihow.com/Clean-and-Re-Grout-Bathroom-Tile
708-2	Adam preferred to clean instead of Jason since _ left a very messy house at the end of the day.	Adam	Jason	2	1	m	A130P4M9JPT4YA	clean	https://www.wikihow.com/Clean-and-Re-Grout-Bathroom-Tile
903-1	Mary gave her sandwich to Susan to eat, since _ did not want it anymore with all the cheese on it.	Mary	Susan	1	2	f	A130P4M9JPT4YA	cheese	https://www.wikihow.com/Make-Haloumi-Cheese
903-2	Mary gave her sandwich to Susan to eat, since _ did not wanted it more with all the cheese on it.	Mary	Susan	2	2	f	A130P4M9JPT4YA	cheese	https://www.wikihow.com/Make-Haloumi-Cheese
303-1	Adam had lots of new ideas, but not Jason because _ was much more original in thought.	Adam	Jason	1	2	m	A130P4M9JPT4YA	original	https://www.wikihow.com/Be-Original
303-2	Adam had lots of new ideas, but not Jason because _ was not very original in thought.	Adam	Jason	2	2	m	A130P4M9JPT4YA	original	https://www.wikihow.com/Be-Original
304-1	Mary was peeling the apple for Susan so _ could give it to her to eat.	Mary	Susan	1	2	f	A130P4M9JPT4YA	peeling	https://www.wikihow.com/Repair-Peeling-Paint
304-2	Mary was peeling the apple for Susan so _ could take it from her to eat.	Mary	Susan	2	2	f	A130P4M9JPT4YA	peeling	https://www.wikihow.com/Repair-Peeling-Paint
911-1	Adam came in to relieve Jason because _ was well rested to continue the game.	Adam	Jason	1	2	m	A130P4M9JPT4YA	relieve	https://www.wikihow.health/Relieve-Dry-Socket
911-2	Adam came in to relieve Jason because _ was too exhausted to continue the game.	Adam	Jason	2	2	m	A130P4M9JPT4YA	relieve	https://www.wikihow.health/Relieve-Dry-Socket
309-1	Adam stuck close to Jason at the party, since _ did not know any people there.	Adam	Jason	1	4	m	A130P4M9JPT4YA	people	https://www.wikihow.com/Detect-Narrow-Minded-People
309-2	Adam stuck close to Jason at the party, since _ knew all the people there.	Adam	Jason	2	4	m	A130P4M9JPT4YA	people	https://www.wikihow.com/Detect-Narrow-Minded-People
132-1	Adam hogged all the food from Jason and _ ended up very full in the end.	Adam	Jason	1	1	m	A130P4M9JPT4YA	food	https://www.wikihow.com/Get-Vitamin-D-from-Food
132-2	Adam hogged all the food from Jason and _ ended up very hungry in the end.	Adam	Jason	2	1	m	A130P4M9JPT4YA	food	https://www.wikihow.com/Get-Vitamin-D-from-Food
136-1	Mary asked Susan to borrow some hosiery, because _ had run out of stockings that day.	Mary	Susan	1	1	f	A130P4M9JPT4YA	hosiery	https://www.wikihow.com/Avoid-Hosiery-Runs
136-2	Mary asked Susan to borrow some hosiery, but _ had run out of stockings that day.	Mary	Susan	2	1	f	A130P4M9JPT4YA	hosiery	https://www.wikihow.com/Avoid-Hosiery-Runs
749-1	Adam sought advice from Jason on how to stay trim because _ did not have good diet habits.	Adam	Jason	1	3	m	A130P4M9JPT4YA	trim	https://www.wikihow.com/Trim-a-Palm-Tree
749-2	Adam sought advice from Jason on how to stay trim because _  has good diet habits.	Adam	Jason	2	3	m	A130P4M9JPT4YA	trim	https://www.wikihow.com/Trim-a-Palm-Tree
752-1	It was Mary who had to prepare meals for Susan since _ was a competent cook .	Mary	Susan	1	2	f	A130P4M9JPT4YA	cook	https://www.wikihow.com/Cook-a-Turkey
752-2	It was Mary who had to prepare meals for Susan since _ was an incompetent cook .	Mary	Susan	2	2	f	A130P4M9JPT4YA	cook	https://www.wikihow.com/Cook-a-Turkey
548-1	Adam succeeded in healing Jason , as _ was the one who knew the cure for the illness.	Adam	Jason	1	1	m	A130P4M9JPT4YA	Cure	https://www.wikihow.com/Cure-Nausea
548-2	Adam succeeded in healing Jason , as _ was the one who needed the cure for the illness.	Adam	Jason	2	1	m	A130P4M9JPT4YA	Cure	https://www.wikihow.com/Cure-Nausea
143-1	Mary borrowed dye from Susan since _ had run out of supplies for her hair recently.	Mary	Susan	1	3	f	A130P4M9JPT4YA	dye	https://www.wikihow.com/Dye-Your-Hair-from-Brown-to-Blonde-Without-Bleach
143-2	Mary borrowed dye from Susan since _ had gotten new supplies for her hair recently.	Mary	Susan	2	3	f	A130P4M9JPT4YA	dye	https://www.wikihow.com/Dye-Your-Hair-from-Brown-to-Blonde-Without-Bleach
950-1	Mary gave her meal to Susan since _ was not partial to lasagna for lunch.	Mary	Susan	1	1	f	A130P4M9JPT4YA	Lasagna	https://www.wikihow.com/Easily-Make-Lasagna-With-Oven-Noodles
950-2	Mary gave her meal to Susan since _ was not averse to lasagna for lunch.	Mary	Susan	2	1	f	A130P4M9JPT4YA	Lasagna	https://www.wikihow.com/Easily-Make-Lasagna-With-Oven-Noodles
355-1	Mary helped Susan with her dog breeding business, since _ had a copious experience with dogs.	Mary	Susan	1	1	f	A130P4M9JPT4YA	breeding	https://www.wikihow.com/Provide-a-Protective-Breeding-Environment-for-Betta-Fish
355-2	Mary helped Susan with her dog breeding business, since _ had a little experience with dogs.	Mary	Susan	2	1	f	A130P4M9JPT4YA	breeding	https://www.wikihow.com/Provide-a-Protective-Breeding-Environment-for-Betta-Fish
160-1	Adam offered assistance to Jason since _ was particularly skilled at fixing the broken copier.	Adam	Jason	1	1	m	A130P4M9JPT4YA	broken	https://www.wikihow.com/Treat-a-Broken-Pinky-Toe
160-2	Adam offered assistance to Jason since _ was particularly useless at fixing the broken copier.	Adam	Jason	2	1	m	A130P4M9JPT4YA	broken	https://www.wikihow.com/Treat-a-Broken-Pinky-Toe
170-1	Mary saw that Susan was very sad, so _ offered her comfort during her hard time.	Mary	Susan	1	1	f	A130P4M9JPT4YA	comfort	https://www.wikihow.pet/Comfort-Your-Sick-Dog
170-2	Mary saw that Susan was very sad, so _ appreciated her comfort during her hard time.	Mary	Susan	2	1	f	A130P4M9JPT4YA	comfort	https://www.wikihow.pet/Comfort-Your-Sick-Dog
578-1	Adam easily defeated Jason in the contest, because _ was so well prepared for it.	Adam	Jason	1	1	m	A130P4M9JPT4YA	Prepared	https://www.wikihow.health/Be-Prepared-for-Your-Period
578-2	Adam easily defeated Jason in the contest, because _ was so poorly prepared for it.	Adam	Jason	2	1	m	A130P4M9JPT4YA	Prepared	https://www.wikihow.health/Be-Prepared-for-Your-Period
189-1	Adam took lessons from Jason because _ was new at playing the bass guitar .	Adam	Jason	1	1	m	A130P4M9JPT4YA	guitar	https://www.wikihow.com/Play-the-Bass-Guitar
189-2	Adam took lessons from Jason because _ was experienced at playing the bass guitar .	Adam	Jason	2	1	m	A130P4M9JPT4YA	guitar	https://www.wikihow.com/Play-the-Bass-Guitar
598-1	Mary really appreciated Susan , so _ gave a very nice gift to show her affection.	Mary	Susan	1	3	f	A130P4M9JPT4YA	Gift	https://www.wikihow.com/Open-a-Gift-Shop
598-2	Mary really appreciated Susan , so _ was given a very nice gift to see her affection.	Mary	Susan	2	3	f	A130P4M9JPT4YA	Gift	https://www.wikihow.com/Open-a-Gift-Shop
191-1	Mary did not understand much that Susan said, so _ thought her a mystery person.	Mary	Susan	1	2	f	A130P4M9JPT4YA	mystery	https://www.wikihow.com/Complete-the-Murder-Mystery-Mission-in-GTA-V
191-2	Mary did not understand much that Susan said, so _ appeared to her a mystery person.	Mary	Susan	2	2	f	A130P4M9JPT4YA	mystery	https://www.wikihow.com/Complete-the-Murder-Mystery-Mission-in-GTA-V
990-1	Mary wanted to write a letter to Susan even though she knew _ would never send it.	Mary	Susan	1	1	f	A130P4M9JPT4YA	write	https://www.wikihow.com/Write-a-Narrative-Paragraph
990-2	Mary wanted to write a letter to Susan even though she knew _ would never read it.	Mary	Susan	2	1	f	A130P4M9JPT4YA	write	https://www.wikihow.com/Write-a-Narrative-Paragraph
799-1	Adam tried to set an example of maturity for Jason since _ was no longer a teen.	Adam	Jason	1	2	m	A130P4M9JPT4YA	Teen	https://www.wikihow.com/Create-a-Starter-Makeup-Kit-for-a-Teen-Girl
799-2	Adam tried to set an example of maturity for Jason since _ was still a teen.	Adam	Jason	2	2	m	A130P4M9JPT4YA	Teen	https://www.wikihow.com/Create-a-Starter-Makeup-Kit-for-a-Teen-Girl
846-1	After looking at the extensions Adam helps Jason because _ knew you can damage the hair.	Adam	Jason	1	1	m	A15SJZQBR8I3B3	extensions	https://www.wikihow.com/Bleach-Clip%E2%80%90in-Extensions
846-2	After looking at the extensions Adam helps Jason because _ forgets you can damage the hair.	Adam	Jason	2	1	m	A15SJZQBR8I3B3	extensions	https://www.wikihow.com/Bleach-Clip%E2%80%90in-Extensions
528-1	Adam asked Jason how to remove a scratch from glass _ ignored the hack using baking soda.	Adam	Jason	1	1	m	A15SJZQBR8I3B3	Scratch	https://m.wikihow.com/Remove-Scratches-from-Glass
528-2	Adam asked Jason how to remove a scratch from glass _ praised the hack using baking soda.	Adam	Jason	2	1	m	A15SJZQBR8I3B3	Scratch	https://m.wikihow.com/Remove-Scratches-from-Glass
914-1	Since Adam told Jason his illness,  _ has spent more time at home taking care of the kids.	Adam	Jason	1	4	m	A16184N1RO5OJV	illness	https://www.wikihow.com/Deal-With-Hypochondria
914-2	Since Adam told Jason his illness,  _ has spent more time on bed instead of taking care of the kids.	Adam	Jason	2	4	m	A16184N1RO5OJV	illness	https://www.wikihow.com/Deal-With-Hypochondria
727-1	Mary always admired the way Susan did her own hair, so she asked her if she would fix _ hair for her.	Mary	Susan	1	6	f	A1DK3FVV13STX2	hair	https://www.wikihow.com/Straighten-Your-Hair-With-a-Flat-Iron
727-2	Mary always hated the way Susan did her own hair, so she asked her if she would like her to fix _ hair differently.	Mary	Susan	2	6	f	A1DK3FVV13STX2	hair	https://www.wikihow.com/Straighten-Your-Hair-With-a-Flat-Iron
840-1	Adam knows more languages than Jason, so _ is better suited to live in a bilingual country.	Adam	Jason	1	2	m	A1P6LFEAY9MWAY	languages	https://www.wikihow.com/Move-to-Switzerland
840-2	Adam knows more languages than Jason, so _ is better suited to live in their home country.	Adam	Jason	2	2	m	A1P6LFEAY9MWAY	languages	https://www.wikihow.com/Move-to-Switzerland
912-1	Adam has a cold and Jason has the flu so _ is taking their medication.	Adam	Jason	1	3	m	A1P6LFEAY9MWAY	medication	https://www.wikihow.com/Treat-Toe-Nail-Fungus
912-2	Adam has a cold and Jason has the flu so  _ shouldn't take medication.	Adam	Jason	2	3	m	A1P6LFEAY9MWAY	medication	https://www.wikihow.com/Treat-Toe-Nail-Fungus
818-1	Adam asked Jason what kind of rifle was in the case because _ he had forgotten.	Adam	Jason	1	1	m	A1V2H0UF94ATWY	rifle	https://www.wikihow.com/Zero-a-Rifle
818-2	Adam asked Jason what kind of rifle was in the case but _ he had forgotten.	Adam	Jason	2	1	m	A1V2H0UF94ATWY	rifle	https://www.wikihow.com/Zero-a-Rifle
202-1	Adam knew how to handle a child having a tantrum whereas Jason did not as _ was very calm.	Adam	Jason	1	1	m	A1WAWEY2810TFN	handle	https://www.wikihow.com/Handle-an-Employee%27s-Attendance-Problems
202-2	Adam knew how to handle a child having a tantrum whereas Jason did not as _ was very flustered.	Adam	Jason	2	1	m	A1WAWEY2810TFN	handle	https://www.wikihow.com/Handle-an-Employee%27s-Attendance-Problems
203-1	Adam had never crashed their car in any way whereas Jason had because _ was very careful.	Adam	Jason	1	1	m	A1WAWEY2810TFN	car	https://www.wikihow.com/Change-Spark-Plugs-in-a-Car
203-2	Adam had never crashed their car in any way whereas Jason had because _ was very reckless.	Adam	Jason	2	1	m	A1WAWEY2810TFN	car	https://www.wikihow.com/Change-Spark-Plugs-in-a-Car
209-1	Mary dyes their hair often but Susan does not because _ is extremely fashion conscious.	Mary	Susan	1	1	f	A1WAWEY2810TFN	hair	https://www.wikihow.com/Restore-Doll-Hair
209-2	Mary dyes their hair often but Susan does not because _ is extremely fashion indifferent.	Mary	Susan	2	1	f	A1WAWEY2810TFN	hair	https://www.wikihow.com/Restore-Doll-Hair
212-1	When they happen to play poker Mary cheats but Susan does not because _ is dishonest.	Mary	Susan	1	1	f	A1WAWEY2810TFN	play	https://www.wikihow.com/Play-Cornhole
212-2	When they happen to play poker Mary cheats but Susan does not because _ is honest.	Mary	Susan	2	1	f	A1WAWEY2810TFN	play	https://www.wikihow.com/Play-Cornhole
411-1	Adam can speak English and German but Jason can only speak English because _ is bilingual.	Adam	Jason	1	1	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Elvish
411-2	Adam can speak English and German but Jason can only speak English because _ is trilingual.	Adam	Jason	2	1	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Elvish
16-1	Mary really enjoyed being able to play volleyball but Susan did not because _ was very sporty.	Mary	Susan	1	1	f	A1WAWEY2810TFN	volleyball	https://www.wikihow.com/Coach-Volleyball
16-2	Mary really enjoyed being able to play volleyball but Susan did not because _ was very sedentary.	Mary	Susan	2	1	f	A1WAWEY2810TFN	volleyball	https://www.wikihow.com/Coach-Volleyball
